,Sentences,Epoch-10
0,"Tanrım ya, herkes de işini biliyor bugün.",0.3003716264846199
1,-Biliyorum.,0.500199203187251
2,"Havalı, çağdaş ve ilgi çekici işler yapan 30 girişimciyi listeliyorlar.",0.3656645849301654
3,Önce bana sorman gerekirdi.,0.28637254901960785
4,Bana dediğin her şey yalandı.,0.33571068079793875
5,Bizimle dalga mı geçiyorsunuz?,0.5192307692307692
6,Belki de ona söylemelisin.,0.5126909254267745
7,"Sincapçık, sincapçık, sincapçık! Taşakların nerede ha?",0.21873594730629053
8,"REDAMAK'S ""EFSANEYİ ISIRIN"" Baba, Yelp'te bu restoranın hiç yıldızı yok.",0.2729879205577846
9,Benden çekip gitme.,0.3813202985388416
10,"Magic topu alıp salonun tavanına fırlattı ve şöyle bağırmaya başladı,",0.25636937573908913
11,"Konuşmamızdan sonra, o salak Steve'i aradım... onu azarlayıp davranışları için onu dövdüm.",0.36210476665189123
12,Bir saniye.,0.5625
13,Öyle mi? Taşaklarını birbirine yapıştırmak istese bile umurumda değil.,0.5303860530339445
14,Beş kişiydik.,0.6701754385964912
15,-Sana döneceğim.,0.33439199568231825
16,Yalanlarıma niye göz yumdun?,0.31047766887165734
17,Böyle konuşmamıştık.,0.4238095238095238
18,Onu dememe kalmadan kaçtı.,0.30059531625441893
19,Bunu sürpriz olarak görüyorsan şunu dene.,0.2539000368753215
20,Senin hakkında çok şey duydum.,0.6685714285714286
21,"Aynen kimin kazanacağının da, O'nun iradesi olduğu gibi.",0.3147852959222534
22,Nefret bir yüktür.,0.3451803148037458
23,"Fırsat eşitsizliğiyle, işsizlikle ve sağlık ve eğitim eksikliğiyle mücadele etmeliyiz.",0.22002238629272353
24,Ayrıca mesajlaşma ve mobil bankacılık da var.,0.2935482148164167
25,Zaten kullanmıştım.,0.3398791407525032
26,Kaynağın olmadan rastgele cinayetlere benziyor.,0.21494624042771995
27,Uzun olana.,0.03865654626185048
28,Sizinki gerçek aşk.,0.17252024291497975
29,Benim masa başında oturmam gerekiyordu.,0.2179461939151862
30,Bu sadece bir oyun!,0.4433139534883721
31,Yüzde 95 hüküm giydirme oranıyla övünüyor.,0.2308457215727926
32,"Derler ya,",0.17346678662468137
33,-Hiçbir şey.,0.6668415529905561
34,Hayatlarını Silo'ya adamışlardı. Bizim her gün yaptığımız gibi.,0.37289550865828924
