,Sentences,Epoch-10
0,- 好吧 那我告诉你们 神啊 今天个个都变聪明了,8.188028335571289
1,-我知道 西尔维,7.943541049957275
2,30名走在时代前沿的企业家,7.609377861022949
3,先确认一下我的感受,8.392969131469727
4,你告诉我的一切都是谎言,7.645510196685791
5,你是在嘲笑我们吗,4.870577335357666
6,或许你应该告诉她,6.636476993560791
7,小松鼠，你的蛋蛋去哪了？,5.479299068450928
8,爸，这个地方在点评网站一粒星都无,8.214391708374023
9,别他妈的当听不见,8.879294395446777
10,魔术师把球扔到了球馆的顶上 大喊着,6.5781426429748535
11,咱们聊完以后 我找到那个白痴史蒂夫教训他 因为他那副德行 冲他脸上来了一拳,7.472175121307373
12,好 稍等 让我...,7.596100330352783
13,烧坏了他们家的 我管他是不是 要把自己的蛋蛋熔一块儿,7.965493679046631
14,我们有五个人,7.829962253570557
15,-我晚点会回复你的,5.899814128875732
16,那你为什么不拆穿我？,5.7927045822143555
17,这和我们当初说好的不一样,6.777463912963867
18,我一说完 她就跑了,7.4047698974609375
19,对 如果你认为这就算惊喜的话 看这个算不算,8.700060844421387
20,克拉夫特上校正在等你 我久仰你的大名,5.960843086242676
21,就像谁最终会赢也是他的意志一样,7.9302191734313965
22,仇恨是一种负担,7.173775672912598
23,我们得对抗机会 工作 和基本服务的缺乏 如健康护理和教育,8.836172103881836
24,还有通讯和网上银行的功能,8.225358009338379
25,我已经用过了 所以没有,7.835491180419922
26,没有你的线人 报道读起来就像是随机凶杀案件,8.194743156433105
27,大高个.,8.013534545898438
28,-你很厉害,7.531383991241455
29,我真是不该来的,6.985092639923096
30,打牌而已，不用这样吧,7.146200180053711
31,他很自豪有95%的起诉率,6.2720112800598145
32,老话说得好,4.597616672515869
33,-没怎么,14.474873542785645
34,他们把一生奉献给了筒仓 像我们每天做的那样,8.738085746765137
35,嘿 我老婆在哪里?,6.05554723739624
36,是我最喜欢的联调局探员呢,6.9503045082092285
37,探望时间在9点就结束了,6.907777309417725
38,你确定全场人 不是在看她连衣裙上的破洞吗？,6.811672687530518
39,化验结果仍然一样,7.008450984954834
40,我们得往下走到林木线,8.27513313293457
41,天，我感觉太好了,7.3933539390563965
42,等一下回来拿,7.352222442626953
43,当下有一个妇人、他的小女儿被污鬼附著、听见耶稣的事、就来俯伏在他脚前,5.082417011260986
44,We are card counters at the blackjack table 我们是牌桌上的算牌人 and we're gonna turn the odds on the casino. 我们要打破赌场的定律,5.30605411529541
45,谁在算呢？,4.931118011474609
46,我想我能试着分析下你 找到你紧张的根源,7.308794021606445
47,我好累,4.177783966064453
48,-我们也要来吗 长官？,7.095283508300781
49,要做到这一点。,4.744480609893799
50,如果你在意安全问题 这里有很多栏杆和坡道,8.47793197631836
51,我们学校每个人也都 已经有明确安排了,9.731778144836426
52,但甩掉这负面情绪吧,8.306757926940918
53,下个产品 你想不到,9.207648277282715
54,- 外加配套的帽子,8.734259605407715
55,鹰隼2号 中止任务 立即返回基地,6.05980920791626
56,好吧 我本来想试着 打开这个库门 但是... 我这边有很多射线在门前交叉,8.12629508972168
57,我在一个大房子里 这里有个人说她是你朋友,7.439380168914795
58,想想看 有一天我也会死,7.478078365325928
59,收藏假枪有什么意义吗？,6.051531791687012
60,但他知道 劳动只能让人活着 而不能让人生活,7.690179347991943
61,该死的星期一 -,8.548446655273438
62,你... 你太阴沉了,8.460729598999023
63,什么老朋友？,7.19390869140625
64,我为何要同意你们的计划？,5.532946586608887
65,为什么是我的错？,4.578239440917969
66,慢走！,4.069919586181641
67,不过，我得提醒你,6.171263217926025
68,我发现一篇影评,8.652609825134277
69,这个夏天，当你和家人一起 外出烧烤时，只有一种酱汁具备 所有人都喜爱的甜味和辣辣,6.827868461608887
70,协助 Automake 管理器和持久类存储,8.22056770324707
71,没错，斗爆它们,8.043777465820312
72,不，不可能,5.146120071411133
73,你听到那个女人说的了。,6.5752081871032715
74,其中一只土狼用我的头骨来进行性行为,8.631543159484863
75,对吧？,0.3442344665527344
76,弟兄们、我不是以为自己已经得著了．我只有一件事、就是忘记背后努力面前的,6.218348979949951
77,我知道别人看不见你是什么感觉,7.785224914550781
78,（高手玩家 鱼缸管理人）,8.64952278137207
79,旅行会开阔人们的视野,8.366189002990723
80,字典查不到就不算,7.579719543457031
81,弗朗西斯·培根,4.618420600891113
82,那他呢，他会编辑吗？,6.7659735679626465
83,我甚至不能在不勾掉某人的情况下 而在Instagram上发照片,8.109596252441406
84,我们就再也找不到他们了,5.015186786651611
85,谁会知道呢？,2.1878652572631836
86,-米琪 我付得起 -怎么付得起？,7.5047478675842285
87,是用生命 残肢断臂换来的,8.556783676147461
88,现在你能说法语了,10.191166877746582
89,-没有信号,7.246239185333252
90,否则... 一切都是白扯,8.536825180053711
91,太好了 因为我刚刚在看你的账户,6.759944915771484
92,9点的我闭关写词,8.89188289642334
93,1998年，我失去了我的名誉和尊严。,4.211136341094971
94,你喜欢袭击自己的同类吗?,5.743332862854004
95,我想打败她,6.556484222412109
96,Sam好多了,12.12586784362793
97,你才把嘴闭上,5.045045375823975
98,你跟我闹着玩吗？,4.728175640106201
99,丹尼尔，如果我们给你20块 你会拿去干什么？,5.834924697875977
100,上次你不是说在麻布 拍了公主的假照片吗？,8.004830360412598
101,她会把你的蛋扯下来做耳环的,6.493130683898926
102,于是它们的肝脏胀大了八倍,8.37841510772705
103,合理质疑 这想法直接导致她崩溃,6.949394226074219
104,我们要有个婴儿了,6.236536026000977
105,至少我们这边是安全的,7.781910419464111
106,你见过我的好友玛莉亚吗？,5.62384033203125
107,有钱人会受到审判,5.795369625091553
108,在尾部的勾 能让它们固定在岩石上 但有时水流是无法抵御的,7.766189098358154
109,也许被淡化了,7.572551727294922
