,Sentences,Epoch-10
0,"Tanrım ya, herkes de işini biliyor bugün.",1.461796155581981
1,-Biliyorum.,1.537734404851833
2,"Havalı, çağdaş ve ilgi çekici işler yapan 30 girişimciyi listeliyorlar.",1.7828973815920293
3,Önce bana sorman gerekirdi.,0.9403974659546193
4,Bana dediğin her şey yalandı.,0.9616681536973584
5,Bizimle dalga mı geçiyorsunuz?,0.7930951051453076
6,Belki de ona söylemelisin.,0.720388492265532
7,"Sincapçık, sincapçık, sincapçık! Taşakların nerede ha?",2.6583102026017267
8,"REDAMAK'S ""EFSANEYİ ISIRIN"" Baba, Yelp'te bu restoranın hiç yıldızı yok.",3.1472721153936125
9,Benden çekip gitme.,1.193844834740207
10,"Magic topu alıp salonun tavanına fırlattı ve şöyle bağırmaya başladı,",1.5891021467569593
11,"Konuşmamızdan sonra, o salak Steve'i aradım... onu azarlayıp davranışları için onu dövdüm.",1.542800500925256
12,Bir saniye.,0.7192078061111653
13,Öyle mi? Taşaklarını birbirine yapıştırmak istese bile umurumda değil.,1.082365010106527
14,Beş kişiydik.,1.1069487106714717
15,-Sana döneceğim.,1.6848032736757805
16,Yalanlarıma niye göz yumdun?,1.3476206728727909
17,Böyle konuşmamıştık.,0.5209999085609908
18,Onu dememe kalmadan kaçtı.,2.1803880041424013
19,Bunu sürpriz olarak görüyorsan şunu dene.,1.2157026401365993
20,Senin hakkında çok şey duydum.,0.5280663546506619
21,"Aynen kimin kazanacağının da, O'nun iradesi olduğu gibi.",1.5564203868743047
22,Nefret bir yüktür.,2.210623259733933
23,"Fırsat eşitsizliğiyle, işsizlikle ve sağlık ve eğitim eksikliğiyle mücadele etmeliyiz.",1.595193705242787
24,Ayrıca mesajlaşma ve mobil bankacılık da var.,1.6486856787195048
25,Zaten kullanmıştım.,1.1401985580081253
26,Kaynağın olmadan rastgele cinayetlere benziyor.,1.6342875195236832
27,Uzun olana.,2.2455528318922595
28,Sizinki gerçek aşk.,1.657422078762845
29,Benim masa başında oturmam gerekiyordu.,0.9856062896178551
30,Bu sadece bir oyun!,1.1200737637210152
31,Yüzde 95 hüküm giydirme oranıyla övünüyor.,2.0740895418325658
32,"Derler ya,",2.2510337251039054
33,-Hiçbir şey.,1.7448509015694298
34,Hayatlarını Silo'ya adamışlardı. Bizim her gün yaptığımız gibi.,1.3646094576305543
35,"Hey,karım nerede?",1.840139258396758
36,En sevdiğim FBI ajanı gelmiş.,1.2459995505756918
37,Ziyaret saati dokuzda biter.,1.9750792280066474
38,"Belki elbisesi yırtılmıştı, ona bakıyorlardı.",1.355711505504528
39,Sonuçlar yine aynı çıkıyor.,1.5531060682612774
40,Ağaçlara kadar inmeliyiz.,1.443643724708347
41,"Tanrım, çok iyi hissediyorum.",0.5904434357577713
42,Onun için geri geliriz.,0.8544367883300992
43,"Küçük kızı kötü ruha tutulmuş bir kadın, İsayla ilgili haberi duyar duymaz geldi, ayaklarına kapandı.",1.2624831598118484
44,Bizler Blackjack (21 oyunu) masasinda kart sayicilariz ve kasinoda sira disi bir donus yapiyoruz.,3.139856661620614
45,Artık kim sayıyor ki?,1.3215247788786724
46,Ben seni analiz etmeyi ve bu korkunun temelini bulmaya çalışacağım.,1.2874993752877812
47,Çok yorgunum.,0.7859081671284797
48,-Biz de gelelim mi Şef?,2.245017855724798
49,Ama yapmak zorundayım.,0.7282385212992527
50,Güvenlik önemliyse bir sürü tırabzan ve ray var.,1.9261839051943477
51,İşletme fakültesinde de herkes bir şeyler ayarladı.,1.299480514800315
52,"Bırak, düşünme.",1.3419082543830128
53,Bekle ve gör,1.1701674340583372
54,- Ve uyumlu bir şapka.,2.188307249578377
55,Görevi iptal edip üsse geri dönün.,1.7036907321255828
56,Kasa kapısını deneyecektim ama bu tarafta önünde lazerler var.,1.806000157860715
57,"Çok büyük bir evde, arkadaşın olduğunu söyleyen bir kadınlayım.",1.161198729907676
58,Bir gün ben de öleceğim.,0.9693717271107783
59,Sahte olmasına rağmen sahip olmaya değer mi?,1.175445008337814
60,"Ama işçiliğin yaşamaya değil, hayatta kalmaya yeteceğini bilirdi.",1.4586866968638863
61,Pazartesi işte amına koyayım.,1.3457400942651219
62,Sen... Sen fena karamsarsın.,1.8181738539038788
63,Hangi dostumuzsun?,0.9818682922694048
64,Ben nasıl uydum size ya?,2.0360572001449637
65,Ben ne yapmışım ki?,1.060289335662455
66,İyi yürüyüşler!,1.763295284150802
67,Yine de seni uyarayım.,0.8604574074213731
68,Bir eleştiri buldum.,1.1322201959381022
69,Bu yaz ailenizle mangal yaparken herkesin sevdiği tatlılığı ve baharatlılığı içeren tek bir sos var.,1.6186073714964786
70,"Automake yöneticisi ile yardım, kalıcı sınıf deposu",2.6668413813898333
71,"Evet, başarıya.",1.8626900660116894
72,"- Hayır, sen olamazsın.",1.453467914498905
73,Kadını duydunuz.,1.5471273780417834
74,O çakallardan biri... kafatasımla aşk yaptı.,1.8824750669066854
75,Katılmıyor musun?,0.9742342903926788
76,"Kardeşler, kendimi bunu kazanmış saymıyorum. Ancak şunu yapıyorum: Geride kalan her şeyi unutup ileride olanlara uzanarak, Tanrının Mesih İsa aracılığıyla yaptığı göksel çağrıda öngörülen ödülü kazanmak için hedefe doğru koşuyorum.",1.2747252351607594
77,İnsanlar fark edilmediğinde bunu anlarım.,1.086890487035541
78,EN İYİ OYUNCULAR AKVARYUM YÖNETİCİSİ,2.683058378666329
79,Gezen insanların dünya görüşü daha geniş olur.,1.6839472786349035
80,Sözlükte olması şart!,1.6810953604817787
81,Francis bacon,2.570960075074453
82,"Tamam ama, peki o ne yapacak?",1.2738105448031598
83,Instagram'a nasıl bir fotoğraf koyarsam koyayım birileri kızıyor.,1.6751580103557455
84,Onlari asla bulamayiz!,2.2627618537116128
85,Bunu kim bilebilir?,0.7471490456575237
86,"-Midge, hallediyorum. -Nasıl?",2.137985268266389
87,"Canlar gitti kollar gitti, bacaklar gitti.",2.055283091547017
88,Şimdi Fransızca konuşuyorsun.,0.9233482366845895
89,-Sinyal yok.,3.0088862371584866
90,Yoksa ortalık cehenneme dönecek.,1.1110072366431403
91,"Çok şükür, ben de hesaplarına bakıyordum da.",1.2774095820681899
92,"Saat 9.00, birkaç söz yazıyorum",1.96488904829577
93,"1998'de, hem itibarımı hem de gururumu kaybettim.",1.476959600700863
94,Kendi türüne saldırmayı sever misin?,1.000424379493431
95,Dövmek istiyorum.,1.2548518666980442
96,"Pekala, Sam iyi durumda,",1.8517962492166569
97,"Kes sesini, dedim.",0.5680142096208338
98,Şaka yapıyorsun.,0.346163841942922
99,"Daniel, sana 20 dolar versek ne yaparsın?",1.2535080845735997
